gene_id,assigned_peaks
zgc:110540,"['21-26481764-26483795', '21-26484575-26485222', '21-26486907-26487754', '21-26489528-26491605', '21-26492037-26492722', '21-26494734-26494996', '21-26495174-26496068', '21-26497816-26498028']"
cd248b,"['21-26486907-26487754', '21-26489528-26491605', '21-26492037-26492722', '21-26494734-26494996', '21-26495174-26496068', '21-26497816-26498028', '21-26499757-26500567', '21-26500768-26501632', '21-26503444-26504416']"
rce1b,"['21-26513715-26514772', '21-26516399-26517100', '21-26519967-26520963', '21-26522081-26523484', '21-26527228-26528125']"
adssl,"['21-26513715-26514772', '21-26516399-26517100', '21-26519967-26520963', '21-26522081-26523484', '21-26527228-26528125', '21-26530316-26531176']"
vegfbb,"['21-26522081-26523484', '21-26527228-26528125', '21-26530316-26531176', '21-26531529-26533644', '21-26534728-26535613', '21-26538588-26539669', '21-26540552-26541073']"
stx5al,"['21-26527228-26528125', '21-26530316-26531176', '21-26531529-26533644', '21-26534728-26535613', '21-26538588-26539669', '21-26540552-26541073', '21-26541512-26541829', '21-26542788-26543095', '21-26545126-26545724']"
esrra,"['21-26599518-26600127', '21-26600589-26600990', '21-26602567-26603695', '21-26606118-26608157', '21-26609698-26610516', '21-26611124-26611970', '21-26612715-26614653']"
prdx5,"['21-26647745-26648641', '21-26649824-26650538', '21-26651513-26652242', '21-26653838-26654500', '21-26655570-26656260', '21-26656562-26656788', '21-26657047-26657784', '21-26659928-26660335', '21-26662124-26662953', '21-26663663-26664698']"
bscl2,"['21-26683549-26684899', '21-26685104-26685828', '21-26686795-26687868', '21-26689387-26689928', '21-26690716-26692289', '21-26696596-26697758', '21-26701402-26701966']"
gng3,"['21-26689387-26689928', '21-26690716-26692289', '21-26696596-26697758', '21-26701402-26701966', '21-26704766-26705319', '21-26706064-26706660', '21-26706691-26706939']"
banf1,"['21-26706064-26706660', '21-26706691-26706939', '21-26708204-26709050', '21-26710109-26710977', '21-26713936-26715497', '21-26715699-26715964', '21-26717987-26718825', '21-26719439-26720083', '21-26720672-26722377', '21-26723485-26724408']"
slc3a2b,"['21-26713936-26715497', '21-26715699-26715964', '21-26717987-26718825', '21-26719439-26720083', '21-26720672-26722377', '21-26723485-26724408', '21-26726050-26727781']"
calm3b,"['21-26717987-26718825', '21-26719439-26720083', '21-26720672-26722377', '21-26723485-26724408', '21-26726050-26727781', '21-26732672-26734282']"
pcxa,"['21-26723485-26724408', '21-26726050-26727781', '21-26732672-26734282', '21-26737638-26738700', '21-26739043-26739608', '21-26740121-26740847']"
lrfn4a,"['21-26908431-26909584', '21-26913061-26913260', '21-26914077-26916990', '21-26918272-26919104', '21-26920762-26921283', '21-26923269-26923633', '21-26925159-26925409', '21-26926452-26927219']"
fkbp2,"['21-26984957-26985683', '21-26987173-26987653', '21-26990516-26992116', '21-26994445-26995139', '21-26995281-26995942', '21-26996525-26998180', '21-26998412-26999250']"
ppp1r14ba,"['21-27002263-27003210', '21-27004273-27004702', '21-27004924-27005875', '21-27006611-27007190', '21-27009020-27010979', '21-27011290-27012279', '21-27014810-27016002', '21-27018196-27018856', '21-27019346-27019911']"
slc8a4a,"['21-27176019-27176362', '21-27177510-27178156', '21-27181481-27181873', '21-27181995-27182418', '21-27185386-27186254', '21-27188151-27189912', '21-27192976-27193537', '21-27194498-27195860']"
bada,"['21-27181481-27181873', '21-27181995-27182418', '21-27185386-27186254', '21-27188151-27189912', '21-27192976-27193537', '21-27194498-27195860']"
zgc:110782,"['21-27185386-27186254', '21-27188151-27189912', '21-27192976-27193537', '21-27194498-27195860', '21-27199227-27200034', '21-27200674-27202241', '21-27202452-27202705', '21-27203931-27204504']"
zgc:77262,"['21-27192976-27193537', '21-27194498-27195860', '21-27199227-27200034', '21-27200674-27202241', '21-27202452-27202705', '21-27203931-27204504', '21-27204534-27205358', '21-27206597-27207535', '21-27208648-27208863', '21-27210293-27210492']"
mark2a,"['21-27264148-27264347', '21-27264683-27265969', '21-27266100-27266781', '21-27269277-27270172', '21-27272016-27273901', '21-27276321-27277123', '21-27277951-27278453', '21-27278708-27279215', '21-27281314-27281559', '21-27281657-27281856']"
si:dkey-175m17.7,"['21-27269277-27270172', '21-27272016-27273901', '21-27276321-27277123', '21-27277951-27278453', '21-27278708-27279215', '21-27281314-27281559', '21-27281657-27281856', '21-27282980-27285176', '21-27286148-27287001']"
si:dkey-175m17.6,"['21-27289319-27290191', '21-27293845-27294106', '21-27294426-27296132', '21-27297731-27299328', '21-27301762-27303308', '21-27304337-27304592', '21-27305640-27306538']"
sart1,"['21-27293845-27294106', '21-27294426-27296132', '21-27297731-27299328', '21-27301762-27303308', '21-27304337-27304592', '21-27305640-27306538', '21-27307173-27307436', '21-27308393-27308592', '21-27311017-27311345']"
hif1al2,"['21-27331807-27332006', '21-27332479-27333382', '21-27333572-27333937', '21-27334731-27335317', '21-27336651-27337116', '21-27338580-27338794', '21-27339418-27341580', '21-27342147-27342375', '21-27344954-27345707', '21-27346020-27346341', '21-27347747-27347967']"
dpp3,"['21-27331807-27332006', '21-27332479-27333382', '21-27333572-27333937', '21-27334731-27335317', '21-27336651-27337116', '21-27338580-27338794', '21-27339418-27341580', '21-27342147-27342375', '21-27344954-27345707', '21-27346020-27346341', '21-27347747-27347967', '21-27349223-27350016']"
rin1a,"['21-27362452-27363167', '21-27363766-27364786', '21-27366415-27367560', '21-27367844-27368161', '21-27369121-27369704', '21-27370008-27371809', '21-27372994-27373319', '21-27374509-27375212', '21-27376872-27377724']"
rbm14a,"['21-27362452-27363167', '21-27363766-27364786', '21-27366415-27367560', '21-27367844-27368161', '21-27369121-27369704', '21-27370008-27371809', '21-27372994-27373319', '21-27374509-27375212', '21-27376872-27377724', '21-27378971-27380223']"
actn3a,"['21-27372994-27373319', '21-27374509-27375212', '21-27376872-27377724', '21-27378971-27380223', '21-27380963-27381386', '21-27382399-27383477', '21-27384736-27384982', '21-27386900-27387257', '21-27391186-27391408', '21-27391887-27392588']"
slc29a2,"['21-27404149-27404929', '21-27406573-27407573', '21-27407737-27408735', '21-27409401-27409687', '21-27410451-27410762', '21-27411458-27412177', '21-27412575-27413440', '21-27416092-27416411', '21-27417070-27417868', '21-27419076-27420969', '21-27421178-27422208']"
cfb,"['21-27406573-27407573', '21-27407737-27408735', '21-27409401-27409687', '21-27410451-27410762', '21-27411458-27412177', '21-27412575-27413440', '21-27416092-27416411', '21-27417070-27417868', '21-27419076-27420969', '21-27421178-27422208']"
bfb,"['21-27434747-27435214', '21-27436360-27436610', '21-27436812-27437306', '21-27437322-27437739', '21-27438911-27439110', '21-27442413-27442958', '21-27443331-27444179', '21-27444746-27445531', '21-27446946-27447232', '21-27450614-27451707', '21-27452031-27452470']"
cfbl,"['21-27438911-27439110', '21-27442413-27442958', '21-27443331-27444179', '21-27444746-27445531', '21-27446946-27447232', '21-27450614-27451707', '21-27452031-27452470', '21-27452867-27454742']"
bbs1,"['21-27458877-27459758', '21-27462187-27463060', '21-27463748-27465364', '21-27467279-27467709', '21-27469081-27469984', '21-27471533-27472176', '21-27473665-27474121']"
pacs1a,"['21-27504697-27505343', '21-27505439-27505725', '21-27507426-27508379', '21-27509213-27510009', '21-27511284-27512122', '21-27512667-27514530', '21-27515714-27516608', '21-27522343-27522542', '21-27522626-27523121']"
zgc:165604,"['21-27548631-27548910', '21-27549139-27549874', '21-27551022-27551689', '21-27552191-27552636', '21-27557993-27559663', '21-27562798-27563056', '21-27563518-27564158', '21-27564319-27564712', '21-27565164-27565503', '21-27566400-27567521']"
nrxn2a,"['21-28332728-28333397', '21-28334042-28334334', '21-28336884-28337147', '21-28340398-28341241', '21-28342063-28342683', '21-28342771-28343486', '21-28344010-28344513', '21-28345333-28345926', '21-28346051-28346776', '21-28349561-28349933', '21-28350169-28350426']"
rasgrp2,"['21-28432194-28432806', '21-28434068-28434459', '21-28435030-28435511', '21-28436512-28436776', '21-28438449-28438744', '21-28439392-28440098', '21-28440919-28441233', '21-28442834-28443758', '21-28444521-28445483', '21-28447524-28447774', '21-28448513-28448982']"
pygma,"['21-28436512-28436776', '21-28438449-28438744', '21-28439392-28440098', '21-28440919-28441233', '21-28442834-28443758', '21-28444521-28445483', '21-28447524-28447774', '21-28448513-28448982', '21-28451692-28452067', '21-28452184-28453374', '21-28453944-28454433']"
slc22a6l,"['21-28468703-28468983', '21-28470981-28471687', '21-28471901-28472107', '21-28472818-28473482', '21-28474008-28474745', '21-28476469-28476673', '21-28478345-28478841', '21-28480903-28481479', '21-28483024-28483331', '21-28484398-28484868', '21-28485899-28487043']"
cox8a,"['21-28489383-28489636', '21-28490946-28491238', '21-28491602-28492040', '21-28492810-28493616', '21-28495657-28496712', '21-28497692-28498477', '21-28500272-28500579', '21-28501393-28502682']"
otub1a,"['21-28492810-28493616', '21-28495657-28496712', '21-28497692-28498477', '21-28500272-28500579', '21-28501393-28502682', '21-28507370-28507641', '21-28509021-28509451', '21-28510129-28510442']"
epdl2,"['21-28518148-28519806', '21-28523441-28523660', '21-28524756-28524990', '21-28525309-28525767', '21-28526073-28526590', '21-28528983-28529182', '21-28529497-28529813', '21-28529851-28530126', '21-28530175-28530758', '21-28532163-28532649']"
nrg2a,"['21-28727833-28729374', '21-28730132-28730405', '21-28733668-28734008', '21-28736857-28739026', '21-28739957-28740846', '21-28741663-28742440', '21-28744383-28744735']"
puraa,"['21-28719445-28720387', '21-28720781-28722101', '21-28722254-28722463', '21-28723093-28723292', '21-28723689-28724547', '21-28726272-28727001', '21-28727833-28729374', '21-28730132-28730405', '21-28733668-28734008']"
zgc:100829,"['21-28739957-28740846', '21-28741663-28742440', '21-28744383-28744735', '21-28746260-28747637', '21-28749536-28750006', '21-28751196-28752117', '21-28755330-28756160']"
cxxc5a,"['21-28911244-28911861', '21-28914957-28915315', '21-28916962-28917705', '21-28918573-28920587', '21-28923068-28923641', '21-28926462-28927531']"
ppp3ca,"['21-28951497-28952104', '21-28952918-28953494', '21-28954097-28955152', '21-28955234-28956085', '21-28957978-28959303', '21-28963117-28963435', '21-28964435-28964640', '21-28965850-28966250', '21-28967644-28967972']"
ecscr,"['21-29068357-29069285', '21-29069545-29069875', '21-29071401-29072284', '21-29073057-29073452', '21-29073780-29074543', '21-29075814-29076781', '21-29077211-29077718', '21-29080330-29081278', '21-29083274-29083606', '21-29085811-29086318']"
timd4,"['21-29091841-29092260', '21-29092687-29093444', '21-29094358-29094831', '21-29095250-29096069', '21-29096500-29096871', '21-29098154-29098411', '21-29099631-29100349', '21-29100971-29101342', '21-29105144-29105409', '21-29105684-29106300', '21-29106951-29107251']"
havcr1,"['21-29100971-29101342', '21-29105144-29105409', '21-29105684-29106300', '21-29106951-29107251', '21-29109964-29110582', '21-29110976-29111295', '21-29111892-29112200', '21-29112655-29112957', '21-29116503-29117013', '21-29118444-29118665', '21-29119046-29119794']"
havcr2,"['21-29109964-29110582', '21-29110976-29111295', '21-29111892-29112200', '21-29112655-29112957', '21-29116503-29117013', '21-29118444-29118665', '21-29119046-29119794', '21-29121892-29122106', '21-29126397-29126991']"
si:ch211-57b15.1,"['21-29169494-29170530', '21-29171426-29171907', '21-29173223-29174698', '21-29174917-29176316']"
si:ch211-57b15.2,"['21-29188058-29188469', '21-29197967-29198636', '21-29199626-29200368', '21-29202562-29202826', '21-29205123-29206110', '21-29206490-29207336']"
adra1ba,"['21-29218504-29218729', '21-29220281-29221672', '21-29223868-29224087', '21-29226745-29228104', '21-29232934-29233707', '21-29234753-29235089', '21-29236282-29236895']"
zgc:171310,['21-29743285-29743994']
si:ch73-190f9.4,"['21-29981313-29981514', '21-29992696-29993156', '21-29994295-29994652', '21-29996476-29997314', '21-29997950-29998795', '21-29999534-29999987']"
ttc1,"['21-29997950-29998795', '21-29999534-29999987', '21-30000955-30001894', '21-30003105-30004560', '21-30006365-30006681', '21-30007240-30007857', '21-30009498-30010547', '21-30012833-30013506']"
pwwp2a,"['21-30023574-30024295', '21-30024949-30026094', '21-30026247-30027111', '21-30029090-30029950', '21-30030883-30032843', '21-30035249-30035726', '21-30040319-30040961']"
fabp6,"['21-30035249-30035726', '21-30040319-30040961', '21-30042090-30042462', '21-30042486-30043373', '21-30044248-30045159', '21-30046703-30047663', '21-30048463-30049000']"
ccnjl,"['21-30073834-30074525', '21-30077270-30077618', '21-30078105-30078645', '21-30078972-30079565', '21-30080409-30080646', '21-30081256-30082597', '21-30083281-30083941', '21-30085467-30085722', '21-30086622-30087233', '21-30088025-30088243', '21-30088478-30090261', '21-30090447-30090860']"
slc23a1,"['21-30101945-30102176', '21-30102632-30103418', '21-30104128-30104342', '21-30104609-30105197', '21-30110650-30113223', '21-30115850-30116301', '21-30116601-30117136', '21-30118250-30118673', '21-30119134-30119713']"
pfdn1,"['21-30151891-30152642', '21-30153938-30155211', '21-30155831-30156624', '21-30156692-30157438', '21-30159721-30161080', '21-30161750-30162731', '21-30163449-30164353', '21-30165807-30166177', '21-30166957-30167526', '21-30167999-30169137', '21-30169868-30170147']"
hbegfb,"['21-30159721-30161080', '21-30161750-30162731', '21-30163449-30164353', '21-30165807-30166177', '21-30166957-30167526', '21-30167999-30169137', '21-30169868-30170147', '21-30170766-30171267', '21-30173876-30174563', '21-30176441-30177176']"
hnrnph1l,"['21-30173876-30174563', '21-30176441-30177176', '21-30180573-30181880', '21-30183404-30183866', '21-30184386-30184751', '21-30186490-30187240', '21-30187396-30188148']"
dnajc18,"['21-30244372-30245066', '21-30248264-30248479', '21-30249366-30249939', '21-30250152-30250658', '21-30252768-30253027', '21-30253266-30254361', '21-30256876-30257149', '21-30257967-30258769', '21-30259903-30260102', '21-30260755-30261631', '21-30263407-30263834']"
slbp2,"['21-30286463-30287412', '21-30288895-30289137', '21-30291434-30291779', '21-30292414-30293941', '21-30300661-30301584']"
zmat2,"['21-30286463-30287412', '21-30288895-30289137', '21-30291434-30291779', '21-30292414-30293941', '21-30300661-30301584', '21-30302484-30303438']"
lcp2a,"['21-30300661-30301584', '21-30302484-30303438', '21-30304154-30304353', '21-30306186-30306403', '21-30307321-30308018', '21-30310496-30310863', '21-30311260-30311871', '21-30314958-30315290', '21-30315980-30316231']"
foxi3a,"['21-30341516-30341974', '21-30343237-30343755', '21-30345400-30345995', '21-30346597-30347494', '21-30348966-30349943', '21-30351005-30352698', '21-30355210-30355718']"
nhp2,"['21-30401087-30401444', '21-30401876-30402454', '21-30403188-30403788', '21-30407951-30409655', '21-30410454-30410795', '21-30412573-30413456', '21-30414486-30416083', '21-30416526-30416763', '21-30417605-30417815']"
grpel2,"['21-30407951-30409655', '21-30410454-30410795', '21-30412573-30413456', '21-30414486-30416083', '21-30416526-30416763', '21-30417605-30417815', '21-30418655-30419431', '21-30421135-30421639', '21-30422976-30423285', '21-30423690-30424726']"
afap1l1b,"['21-30459667-30460539', '21-30462244-30462669', '21-30462992-30463699', '21-30463946-30464733', '21-30467537-30468044', '21-30468608-30468877', '21-30470462-30471827', '21-30476470-30477116']"
snx12,"['21-30462244-30462669', '21-30462992-30463699', '21-30463946-30464733', '21-30467537-30468044', '21-30468608-30468877', '21-30470462-30471827', '21-30476470-30477116', '21-30477629-30478296', '21-30478873-30479355']"
