gene_id,assigned_peaks
msl2b,"['24-26926330-26927256', '24-26927417-26928353', '24-26928781-26929047', '24-26932140-26932845', '24-26933597-26934125', '24-26934928-26935473', '24-26935885-26937054', '24-26937817-26938273', '24-26938367-26938956', '24-26939737-26940089', '24-26941604-26942507', '24-26942608-26943430', '24-26944727-26946372', '24-26947324-26947800', '24-26947962-26948813', '24-26950363-26950701', '24-26951937-26952387', '24-26953882-26954193', '24-26954824-26955069', '24-26955531-26956312', '24-26958264-26958469', '24-26961604-26962193', '24-26962668-26962958', '24-26964635-26965204']"
stag1b,"['24-26977276-26978031', '24-26980121-26980777', '24-26982333-26983228', '24-26983619-26983886', '24-26985221-26986355', '24-26987662-26987943', '24-26989144-26989350', '24-26991025-26991391', '24-26994144-26995299', '24-26996804-26997161', '24-26997556-26998734', '24-27001648-27002500', '24-27004851-27005206', '24-27005338-27005556', '24-27006653-27007090', '24-27008062-27008261', '24-27008496-27009302', '24-27010633-27011469', '24-27013044-27014315']"
larp4b,"['24-26980121-26980777', '24-26982333-26983228', '24-26983619-26983886', '24-26985221-26986355', '24-26987662-26987943', '24-26989144-26989350', '24-26991025-26991391', '24-26994144-26995299', '24-26996804-26997161', '24-26997556-26998734', '24-27001648-27002500', '24-27004851-27005206', '24-27005338-27005556', '24-27006653-27007090', '24-27008062-27008261', '24-27008496-27009302', '24-27010633-27011469', '24-27013044-27014315', '24-27016067-27016321', '24-27016683-27016882']"
dip2ca,"['24-27004851-27005206', '24-27005338-27005556', '24-27006653-27007090', '24-27008062-27008261', '24-27008496-27009302', '24-27010633-27011469', '24-27013044-27014315', '24-27016067-27016321', '24-27016683-27016882', '24-27018717-27019633', '24-27020038-27020852', '24-27021130-27022038', '24-27023108-27024289', '24-27026430-27027419', '24-27028703-27029003', '24-27030425-27030865', '24-27031293-27031738', '24-27032655-27033188', '24-27033270-27034030', '24-27036309-27037435', '24-27037918-27038719', '24-27038988-27039431', '24-27040345-27041100', '24-27041464-27042120']"
zmynd11,"['24-27238183-27239093', '24-27240140-27240505', '24-27241174-27241373', '24-27242593-27243176', '24-27243615-27244176', '24-27246803-27247719', '24-27250316-27251603', '24-27254826-27256490', '24-27257385-27257659', '24-27261961-27262991', '24-27264009-27265745', '24-27265922-27266188', '24-27267564-27268239', '24-27271333-27271641', '24-27271785-27272538', '24-27274519-27274718']"
vipr2,"['24-27250316-27251603', '24-27254826-27256490', '24-27257385-27257659', '24-27261961-27262991', '24-27264009-27265745', '24-27265922-27266188', '24-27267564-27268239', '24-27271333-27271641', '24-27271785-27272538', '24-27274519-27274718', '24-27276711-27277260', '24-27277664-27277863', '24-27277943-27278362', '24-27279084-27279302', '24-27279441-27279965', '24-27280695-27281211', '24-27282434-27282726', '24-27283283-27283732', '24-27284020-27284607']"
ccl34b.1,"['24-27381200-27382068', '24-27382533-27383035', '24-27383473-27384742', '24-27391879-27392102', '24-27392347-27393020', '24-27393862-27394192', '24-27394760-27396235', '24-27397576-27397788', '24-27399304-27399895', '24-27400230-27400579', '24-27401231-27401441', '24-27403070-27403269', '24-27406458-27407173', '24-27407988-27408201', '24-27408648-27409558', '24-27410569-27410972', '24-27412069-27412924', '24-27413993-27414340', '24-27414746-27415449', '24-27415881-27416314', '24-27417436-27418062', '24-27418667-27419359']"
ccl34b.4,"['24-27399304-27399895', '24-27400230-27400579', '24-27401231-27401441', '24-27403070-27403269', '24-27406458-27407173', '24-27407988-27408201', '24-27408648-27409558', '24-27410569-27410972', '24-27412069-27412924', '24-27413993-27414340', '24-27414746-27415449', '24-27415881-27416314', '24-27417436-27418062', '24-27418667-27419359', '24-27422669-27424221', '24-27424715-27425757', '24-27429760-27430293', '24-27430945-27431842', '24-27435422-27435765', '24-27436361-27436943', '24-27438298-27438749']"
ccl34b.8,"['24-27435422-27435765', '24-27436361-27436943', '24-27438298-27438749', '24-27439137-27439336', '24-27440542-27441030', '24-27442393-27442712', '24-27443364-27444066', '24-27444497-27445010', '24-27448313-27448848', '24-27449928-27450283', '24-27451368-27451752', '24-27453226-27453532', '24-27457907-27458957', '24-27459020-27459310', '24-27461504-27462246', '24-27462310-27462786', '24-27462958-27463157', '24-27463961-27464488', '24-27466914-27467655', '24-27467953-27468456', '24-27471544-27471743']"
ccl34b.9,"['24-27442393-27442712', '24-27443364-27444066', '24-27444497-27445010', '24-27448313-27448848', '24-27449928-27450283', '24-27451368-27451752', '24-27453226-27453532', '24-27457907-27458957', '24-27459020-27459310', '24-27461504-27462246', '24-27462310-27462786', '24-27462958-27463157', '24-27463961-27464488', '24-27466914-27467655', '24-27467953-27468456', '24-27471544-27471743', '24-27474246-27474931', '24-27475144-27475537', '24-27476251-27478093', '24-27479908-27480769']"
cxl34b.11,"['24-27457907-27458957', '24-27459020-27459310', '24-27461504-27462246', '24-27462310-27462786', '24-27462958-27463157', '24-27463961-27464488', '24-27466914-27467655', '24-27467953-27468456', '24-27471544-27471743', '24-27474246-27474931', '24-27475144-27475537', '24-27476251-27478093', '24-27479908-27480769', '24-27483981-27485359', '24-27485565-27485896', '24-27492181-27492903', '24-27493277-27493536']"
cxcl32b.1,"['24-27492181-27492903', '24-27493277-27493536', '24-27494099-27495065', '24-27497364-27497803', '24-27501826-27502232', '24-27503361-27504470', '24-27506926-27507358', '24-27507496-27507949', '24-27509342-27509877', '24-27511013-27511212', '24-27511431-27511976', '24-27513294-27514052', '24-27514630-27515743', '24-27517532-27518223', '24-27518914-27519249', '24-27520655-27520859', '24-27521066-27521740', '24-27526748-27527394', '24-27528101-27528873', '24-27530260-27530632']"
ek1,"['24-27530260-27530632', '24-27532287-27533345', '24-27534399-27535430', '24-27536924-27537770', '24-27540184-27540774', '24-27543822-27544495', '24-27545470-27546622', '24-27548302-27548658', '24-27549131-27550202', '24-27551128-27552193', '24-27552743-27553558', '24-27554333-27555236', '24-27555843-27556374', '24-27559134-27559754', '24-27561351-27561899', '24-27562221-27562503', '24-27564714-27565232', '24-27566635-27567274']"
hs6st1b,"['24-27860835-27861159', '24-27861845-27862322', '24-27865434-27866411', '24-27867186-27868087', '24-27868530-27868840', '24-27871660-27872213', '24-27872925-27873741', '24-27873768-27874602', '24-27875647-27876831', '24-27878370-27879636', '24-27880281-27880923', '24-27881213-27881540', '24-27883649-27884583', '24-27887374-27887665', '24-27888157-27888410', '24-27889892-27890208', '24-27890791-27891039', '24-27892617-27894209', '24-27894301-27894717', '24-27895293-27895540', '24-27896959-27897158', '24-27897884-27898659']"
bcl2a,"['24-28209358-28210275', '24-28214483-28216246', '24-28216352-28217104', '24-28219409-28219730', '24-28220137-28221428', '24-28223238-28224078', '24-28224192-28225081', '24-28228109-28229796', '24-28231117-28231925', '24-28232226-28233241', '24-28234918-28235458', '24-28238940-28239826', '24-28239855-28240831', '24-28242491-28243433', '24-28244821-28246397', '24-28247750-28248557']"
cox4i1l,"['24-28228109-28229796', '24-28231117-28231925', '24-28232226-28233241', '24-28234918-28235458', '24-28238940-28239826', '24-28239855-28240831', '24-28242491-28243433', '24-28244821-28246397', '24-28247750-28248557', '24-28249133-28250329', '24-28252636-28254062', '24-28258407-28259199', '24-28259467-28259680', '24-28259877-28260692', '24-28262948-28264904']"
prkag2a,"['24-28362185-28362488', '24-28362523-28362908', '24-28364179-28364422', '24-28364811-28365379', '24-28367371-28367835', '24-28369270-28370106', '24-28371693-28372962', '24-28373131-28373706', '24-28377382-28377850', '24-28378356-28379106', '24-28380951-28381830', '24-28382456-28384518', '24-28387675-28388031', '24-28390447-28390891', '24-28391204-28391646', '24-28392202-28392610', '24-28393999-28394527', '24-28395713-28396480', '24-28396484-28397367']"
sh3glb1a,"['24-28364179-28364422', '24-28364811-28365379', '24-28367371-28367835', '24-28369270-28370106', '24-28371693-28372962', '24-28373131-28373706', '24-28377382-28377850', '24-28378356-28379106', '24-28380951-28381830', '24-28382456-28384518', '24-28387675-28388031', '24-28390447-28390891', '24-28391204-28391646', '24-28392202-28392610', '24-28393999-28394527', '24-28395713-28396480', '24-28396484-28397367', '24-28400918-28401765', '24-28402918-28403117']"
nrros,"['24-28400918-28401765', '24-28402918-28403117', '24-28404060-28404425', '24-28405317-28405708', '24-28405848-28406669', '24-28407198-28407904', '24-28408991-28409251', '24-28410549-28410793', '24-28411210-28411511', '24-28411597-28412218', '24-28412340-28413072', '24-28414619-28415576', '24-28418932-28420391', '24-28423230-28423661', '24-28425675-28425914', '24-28426472-28426946', '24-28427526-28428084', '24-28428423-28428788', '24-28431496-28432428', '24-28433400-28434042', '24-28436866-28438173']"
fbxo45,"['24-28418932-28420391', '24-28423230-28423661', '24-28425675-28425914', '24-28426472-28426946', '24-28427526-28428084', '24-28428423-28428788', '24-28431496-28432428', '24-28433400-28434042', '24-28436866-28438173', '24-28440638-28441282', '24-28442784-28443798', '24-28445832-28446827', '24-28448015-28448684', '24-28449611-28449898', '24-28450787-28451924', '24-28453970-28455097', '24-28455241-28456032']"
arhgap29a,"['24-28425675-28425914', '24-28426472-28426946', '24-28427526-28428084', '24-28428423-28428788', '24-28431496-28432428', '24-28433400-28434042', '24-28436866-28438173', '24-28440638-28441282', '24-28442784-28443798', '24-28445832-28446827', '24-28448015-28448684', '24-28449611-28449898', '24-28450787-28451924', '24-28453970-28455097', '24-28455241-28456032', '24-28457518-28458281', '24-28458530-28459018']"
abca4a,"['24-28544632-28545163', '24-28546574-28547045', '24-28547310-28548330', '24-28549698-28550203', '24-28550919-28551150', '24-28552732-28553355', '24-28555540-28556614', '24-28560115-28561302', '24-28561755-28562054', '24-28562806-28563352', '24-28563686-28565296', '24-28569209-28569806', '24-28570583-28571991', '24-28574434-28574906', '24-28575802-28576718', '24-28577514-28578361', '24-28579550-28580196']"
tecrl2a,"['24-28636115-28637146', '24-28637848-28638166', '24-28638674-28639371', '24-28639696-28640112', '24-28642054-28642955', '24-28643620-28643819', '24-28644717-28645186', '24-28645545-28645744', '24-28647671-28647913', '24-28650110-28651443', '24-28652009-28652312', '24-28654219-28655108', '24-28655515-28655861', '24-28657886-28658827', '24-28663126-28663671', '24-28663969-28664590', '24-28665077-28665372', '24-28666547-28667030', '24-28669312-28669763', '24-28670051-28670432', '24-28671940-28672292', '24-28674272-28674523']"
olfm3a,"['24-28691266-28691710', '24-28692402-28692734', '24-28695758-28696458', '24-28697212-28697416', '24-28697880-28698164', '24-28699991-28700268', '24-28700862-28701371', '24-28702857-28703824', '24-28706996-28707280', '24-28708929-28709638', '24-28710527-28711194', '24-28712651-28712850', '24-28713516-28714512', '24-28715607-28716273', '24-28718560-28719267', '24-28719920-28720588', '24-28721910-28722109', '24-28723311-28723638', '24-28724057-28724332', '24-28724567-28725295', '24-28725929-28726804', '24-28727090-28727387', '24-28730102-28730607']"
col11a1a,"['24-28874179-28875873', '24-28876962-28877383', '24-28877741-28878428', '24-28880190-28880862', '24-28881264-28881801', '24-28883395-28883697', '24-28885771-28886760', '24-28888331-28889908', '24-28891035-28891785', '24-28892198-28892465', '24-28892703-28893578', '24-28895665-28896122', '24-28898526-28899201', '24-28901954-28902153', '24-28902300-28902858', '24-28903571-28903827', '24-28904056-28904626', '24-28908408-28908813', '24-28910054-28910436', '24-28910716-28911564', '24-28911662-28912059']"
rnpc3,"['24-28916523-28917612', '24-28917930-28918610', '24-28919018-28919368', '24-28920286-28920613', '24-28921539-28922644', '24-28925528-28926257', '24-28927549-28927803', '24-28928298-28928897', '24-28929170-28929535', '24-28929782-28930375', '24-28930732-28931451', '24-28934422-28935746', '24-28936430-28937207', '24-28939734-28940341', '24-28942233-28942597', '24-28943179-28943397', '24-28944157-28944601', '24-28945039-28945422', '24-28947487-28948161', '24-28949281-28949553', '24-28949948-28950792', '24-28950937-28951425', '24-28952490-28953216', '24-28953371-28953969', '24-28954312-28954677']"
prmt6,"['24-29333466-29333665', '24-29334638-29336416', '24-29340487-29340949', '24-29341811-29342269', '24-29342334-29342550', '24-29343186-29343584', '24-29345347-29346211', '24-29347231-29347623', '24-29349152-29350178', '24-29351688-29353181', '24-29354009-29354682', '24-29356015-29356979', '24-29357463-29357725', '24-29359699-29360464', '24-29362043-29362532', '24-29363560-29364968', '24-29365948-29366993', '24-29369607-29370200']"
ntng1a,"['24-29342334-29342550', '24-29343186-29343584', '24-29345347-29346211', '24-29347231-29347623', '24-29349152-29350178', '24-29351688-29353181', '24-29354009-29354682', '24-29356015-29356979', '24-29357463-29357725', '24-29359699-29360464', '24-29362043-29362532', '24-29363560-29364968', '24-29365948-29366993', '24-29369607-29370200', '24-29373377-29373720', '24-29375113-29375537', '24-29377274-29377975', '24-29380063-29380398', '24-29381167-29382316']"
aglb,"['24-29887346-29887545', '24-29889763-29890042', '24-29890123-29890377', '24-29890679-29891279', '24-29892323-29892865', '24-29894251-29894869', '24-29898953-29899251', '24-29900616-29901440', '24-29903152-29903401', '24-29903954-29904975', '24-29905642-29906085', '24-29906345-29908282', '24-29912000-29912234', '24-29912461-29912987', '24-29914388-29914938', '24-29915781-29916992', '24-29920060-29920398', '24-29921086-29921285', '24-29921363-29923076', '24-29925235-29926172']"
frrs1b,"['24-29889763-29890042', '24-29890123-29890377', '24-29890679-29891279', '24-29892323-29892865', '24-29894251-29894869', '24-29898953-29899251', '24-29900616-29901440', '24-29903152-29903401', '24-29903954-29904975', '24-29905642-29906085', '24-29906345-29908282', '24-29912000-29912234', '24-29912461-29912987', '24-29914388-29914938', '24-29915781-29916992', '24-29920060-29920398', '24-29921086-29921285', '24-29921363-29923076', '24-29925235-29926172']"
palmdb,"['24-29977431-29977683', '24-29978264-29978967', '24-29980655-29981023', '24-29981593-29982001', '24-29983333-29984420', '24-29986039-29986238', '24-29987594-29988068', '24-29988287-29988501', '24-29988888-29989881', '24-29996629-29997563', '24-30000129-30000965', '24-30002551-30003425', '24-30003707-30004045', '24-30004621-30005205', '24-30005914-30006475', '24-30009480-30010124']"
plppr5b,"['24-30074866-30075159', '24-30076398-30076720', '24-30076757-30076956', '24-30078618-30078954', '24-30079957-30080375', '24-30080529-30080876', '24-30082562-30083053', '24-30083218-30083665', '24-30086269-30086586', '24-30086625-30087087', '24-30089289-30090158', '24-30091415-30092096', '24-30093200-30094239', '24-30095392-30096267', '24-30096447-30097171', '24-30100540-30100922', '24-30101917-30102863', '24-30102971-30103420', '24-30104851-30105140', '24-30106195-30106638', '24-30107909-30108262', '24-30108394-30108766', '24-30111104-30111319', '24-30111599-30111798', '24-30111921-30112934']"
snx7,"['24-30256119-30256337', '24-30257657-30258110', '24-30260866-30261227', '24-30261561-30262365', '24-30263083-30263865', '24-30267293-30267571', '24-30267799-30268932', '24-30269858-30270123', '24-30272974-30273380', '24-30273560-30275701', '24-30278279-30279004', '24-30279275-30279474', '24-30280663-30281012', '24-30282283-30283508', '24-30285370-30286432', '24-30287474-30288263', '24-30289769-30290480', '24-30290765-30291328', '24-30294001-30294576', '24-30294657-30295035']"
